"customer_id","customer_name","customer_address","customer_birthday","customer_email"
955,Koo Lindmark,"6 Larry Court",1989-02-17,klindmarkqi@pcworld.com
956,Kimmi Toulson,"9478 Cascade Plaza",1989-05-06,ktoulsonqj@histats.com
957,Luciano Bogaert,"853 Miller Plaza",1994-11-19,lbogaertqk@hp.com
958,Riccardo Alves,"48725 Namekagon Avenue",1999-01-21,ralvesql@live.com
959,Yank Gimber,"982 Oak Crossing",1988-08-03,ygimberqm@apple.com
960,Eleanora Peddowe,"2 Donald Lane",1991-08-13,epeddoweqn@studiopress.com
961,Natala Staddom,"71 Esch Terrace",1997-05-18,nstaddomqo@opera.com
962,Elsbeth Capey,"552 Clyde Gallagher Place",1989-04-06,ecapeyqp@prweb.com
963,Si MacKomb,"78 Basil Lane",1995-10-15,smackombqq@sina.com.cn
964,Guthry Episcopio,"837 Schiller Way",1995-07-15,gepiscopioqr@columbia.edu
965,Morris Millthorpe,"873 Glendale Hill",1991-05-07,mmillthorpeqs@yellowbook.com
966,Lidia Boyland,"601 Blackbird Parkway",1998-05-27,lboylandqt@paypal.com
967,Say Took,"6 Gerald Plaza",1985-06-03,stookqu@sbwire.com
968,Hillier Sullens,"814 Homewood Avenue",1999-05-15,hsullensqv@nhs.uk
969,Quinn Bray,"89 Texas Drive",1987-12-30,qbrayqw@businesswire.com
970,Rogerio Dottridge,"91861 Golf Course Pass",1992-07-01,rdottridgeqx@earthlink.net
971,Cindelyn Seakings,"5623 Carberry Trail",2002-03-17,cseakingsqy@free.fr
972,Riobard Beeble,"5 Center Trail",1996-12-01,rbeebleqz@china.com.cn
973,Winifield Inkpin,"8 Kedzie Park",1995-02-17,winkpinr0@pinterest.com
974,Halie Burgwyn,"2427 Pine View Alley",1998-01-27,hburgwynr1@cloudflare.com
975,Bradly Guerre,"8 Arapahoe Junction",2001-08-17,bguerrer2@dell.com
976,Bayard Brennans,"4759 Brentwood Alley",1991-01-29,bbrennansr3@sfgate.com
977,Skylar McRobbie,"32 Talmadge Terrace",1996-07-22,smcrobbier4@people.com.cn
978,Launce Itzakson,"3 Farragut Place",1993-06-06,litzaksonr5@google.it
979,Terza Gobel,"1 Clove Alley",1995-03-17,tgobelr6@opensource.org
980,Rosita Melmeth,"3994 Paget Circle",1990-11-11,rmelmethr7@samsung.com
981,Babbette Sydry,"8497 Laurel Point",1990-12-28,bsydryr8@chicagotribune.com
982,Leonora Cordrey,"5 Clemons Place",1997-12-02,lcordreyr9@mozilla.org
983,Baryram Stubbings,"2 Carpenter Street",1991-09-16,bstubbingsra@purevolume.com
984,Flossi Jordine,"98 Onsgard Circle",1987-02-05,fjordinerb@cloudflare.com
985,Luci Whitelock,"8761 Derek Circle",1989-11-22,lwhitelockrc@deliciousdays.com
986,Berry Saller,"033 Columbus Park",1992-03-15,bsallerrd@stanford.edu
987,Licha Yglesia,"65160 Oxford Park",1985-04-20,lyglesiare@marketwatch.com
988,Clarinda Chippindale,"6444 Twin Pines Terrace",1997-03-12,cchippindalerf@yelp.com
989,Justino McCosh,"85695 Scofield Pass",1989-03-18,jmccoshrg@odnoklassniki.ru
990,Toinette Berrow,"135 Westridge Circle",1990-03-19,tberrowrh@paypal.com
991,Nina Leavesley,"03454 Pearson Drive",1987-05-15,nleavesleyri@msu.edu
992,Robby Fuge,"00 Hanson Pass",1989-04-09,rfugerj@nydailynews.com
993,Ludovico Marikhin,"45087 David Center",2002-12-31,lmarikhinrk@oakley.com
994,Kial Fletham,"8535 Sunfield Lane",1990-04-10,kflethamrl@tiny.cc
995,Ryan Waadenburg,"282 Bobwhite Hill",1987-09-08,rwaadenburgrm@businessinsider.com
996,Francoise Jager,"1 7th Way",1999-04-07,fjagerrn@so-net.ne.jp
997,Joella Saunder,"6668 Garrison Crossing",1996-06-05,jsaunderro@uol.com.br
998,Aeriela Simonian,"7 Redwing Plaza",1991-11-17,asimonianrp@ihg.com
999,Meta Salvador,"629 Westerfield Avenue",2001-09-05,msalvadorrq@infoseek.co.jp
1000,Gabie Millsom,"7 Dakota Plaza",2000-07-20,gmillsomrr@deliciousdays.com
